time,biomass,
0, 0.40508806262230923
1.0203389830508467, 0.47617997280175217
2.016949152542373, 0.5384506948820862
3.013559322033899, 0.6095276791933406
4.010169491525423, 1.0504676772032244
5.0067796610169495, 1.5354389863677076
6.003389830508473, 2.126085442303228
7, 2.478962818003914
7.996610169491525, 2.7701963580881626
9.016949152542374, 3.096669872964277
9.989830508474578, 3.493563633951375
11.010169491525422, 3.6791369531327742
12.006779661016948, 3.644538790672991
13.003389830508473, 3.7332282994460844
