time,sugar
0, 20.525714285714287
1.0000000000000004, 18.78857142857143
2.0000000000000004, 19.291428571428572
3.0000000000000004, 16.228571428571428
4, 14.125714285714286
5.000000000000002, 11.337142857142858
6, 8.548571428571432
7.000000000000002, 4.434285714285714
8.000000000000002, 2.331428571428571
9.000000000000002, 1.6457142857142877
9.976744186046513, 1.7371428571428567
11.000000000000002, 1.6457142857142877
11.976744186046513, 1.6914285714285704
13, 1.6457142857142877
