25.873708059900878, 10.79136690647482
65.35922479080726, 9.442446043165432
90.30019948909127, 8.093525179856158
142.25246653367395, 6.74460431654677
181.73050919364886, 6.74460431654677
214.96770262585414, 8.093525179856158
264.8197557386964, 10.79136690647482
304.2828502568084, 13.489208633093483
354.1349033696506, 16.18705035971226
403.96453426969845, 22.931654676258972
451.72384752173167, 28.32733812949641
509.87211936849525, 33.72302158273379
555.5536409015824, 39.11870503597123
619.9352879051842, 44.51438848920861
675.9982939620702, 51.25899280575538
732.0687740898876, 56.654676258992765
788.1317801467736, 63.39928057553959
846.265103851674, 71.49280575539564
898.172526470668, 78.23741007194246
964.6095429804212, 87.6798561151079
1010.2910645135086, 93.07553956834528
1058.0354296236787, 101.16906474820144
1126.5427637814466, 111.96043165467626
1190.901988572254, 121.40287769784175
1253.1759475731835, 132.1942446043165
1315.4573806450446, 141.636690647482
1377.7313396459747, 152.42805755395682
1439.9978245759728, 164.56834532374097
1498.1162001390105, 175.3597122302158
1560.3826850690089, 187.5
1622.6566440699385, 198.29136690647482
1678.6897538430987, 210.43165467625897
